"ID","borrowers_country","date","HHCreditXDC"
"3123","GR","Greece",2006-10-01,98.948
"3124","HU","Hungary",2006-10-01,6336.9
"3125","ID","Indonesia",2006-10-01,394992.852
"3126","IE","Ireland",2006-10-01,168.056
"3127","IL","Israel",2006-10-01,246.253
"3128","IT","Italy",2006-10-01,553.688
"3129","JP","Japan",2006-10-01,312008.3
"3130","KR","Korea",2006-10-01,679689.945
"3131","LU","Luxembourg",2006-10-01,15.684
"3132","MX","Mexico",2006-10-01,1261.843
"3133","NL","Netherlands",2006-10-01,639.892
"3134","NO","Norway",2006-10-01,1555.348
"3135","NZ","New Zealand",2006-10-01,149.421
"3136","PL","Poland",2006-10-01,196.275
"3137","PT","Portugal",2006-10-01,139.327
"3138","RU","Russia",2006-10-01,2363.247
"3139","SE","Sweden",2006-10-01,1965.712
"3140","TR","Turkey",2006-10-01,71.091182
"3141","US","United States",2006-10-01,13319.581
"3142","AT","Austria",2007-01-01,142.794
"3143","AU","Australia",2007-01-01,1136.77
"3144","BE","Belgium",2007-01-01,151.208
"3145","BR","Brazil",2007-01-01,382.234
"3146","CA","Canada",2007-01-01,1131.953
"3147","CH","Switzerland",2007-01-01,598
"3148","CL","Chile",2007-01-01,22521.667
"3149","CN","China",2007-01-01,4220.62
"3150","CO","Colombia",2007-01-01,57907.562
"3151","CZ","Czech Republic",2007-01-01,695.904
"3152","DE","Germany",2007-01-01,1547.484
"3153","DK","Denmark",2007-01-01,2015.916
"3154","ES","Spain",2007-01-01,808.523
"3155","FI","Finland",2007-01-01,87.673
"3156","FR","France",2007-01-01,836.03
"3157","GB","United Kingdom",2007-01-01,1329.935
"3158","GR","Greece",2007-01-01,103.644
"3159","HU","Hungary",2007-01-01,6504.842
"3160","ID","Indonesia",2007-01-01,398876.484
"3161","IE","Ireland",2007-01-01,174.48
"3162","IL","Israel",2007-01-01,245.249
"3163","IT","Italy",2007-01-01,570.412
"3164","JP","Japan",2007-01-01,311007.8
"3165","KR","Korea",2007-01-01,691967.453
"3166","LU","Luxembourg",2007-01-01,17.26
"3167","MX","Mexico",2007-01-01,1291.41
"3168","NL","Netherlands",2007-01-01,652.892
"3169","NO","Norway",2007-01-01,1587.059
"3170","NZ","New Zealand",2007-01-01,154.587
"3171","PL","Poland",2007-01-01,211.558
"3172","PT","Portugal",2007-01-01,141.877
"3173","RU","Russia",2007-01-01,2523.327
"3174","SE","Sweden",2007-01-01,1998.93
"3175","TR","Turkey",2007-01-01,73.919929
"3176","US","United States",2007-01-01,13489.139
"3177","AT","Austria",2007-04-01,142.93
"3178","AU","Australia",2007-04-01,1191.451
"3179","BE","Belgium",2007-04-01,154.392
"3180","BR","Brazil",2007-04-01,403.538
"3181","CA","Canada",2007-04-01,1172.29
"3182","CH","Switzerland",2007-04-01,600.522
"3183","CL","Chile",2007-04-01,23521.012
"3184","CN","China",2007-04-01,4572.296
"3185","CO","Colombia",2007-04-01,62202.907
"3186","CZ","Czech Republic",2007-04-01,745.689
"3187","DE","Germany",2007-04-01,1545.595
"3188","DK","Denmark",2007-04-01,2033.695
"3189","ES","Spain",2007-04-01,843.409
"3190","FI","Finland",2007-04-01,90.402
"3191","FR","France",2007-04-01,860.558
"3192","GB","United Kingdom",2007-04-01,1364.965
"3193","GR","Greece",2007-04-01,109.062
"3194","HU","Hungary",2007-04-01,6807.478
"3195","ID","Indonesia",2007-04-01,428109.237
"3196","IE","Ireland",2007-04-01,179.814
"3197","IL","Israel",2007-04-01,253.213
"3198","IN","India",2007-04-01,4698.89
"3199","IT","Italy",2007-04-01,588.063
"3200","JP","Japan",2007-04-01,311885.7
"3201","KR","Korea",2007-04-01,712758.783
"3202","LU","Luxembourg",2007-04-01,17.97
"3203","MX","Mexico",2007-04-01,1332.489
"3204","NL","Netherlands",2007-04-01,662.389
"3205","NO","Norway",2007-04-01,1638.824
"3206","NZ","New Zealand",2007-04-01,159.477
"3207","PL","Poland",2007-04-01,230.857
"3208","PT","Portugal",2007-04-01,145.275
"3209","RU","Russia",2007-04-01,3042.962
"3210","SE","Sweden",2007-04-01,2051.579
"3211","TR","Turkey",2007-04-01,80.858254
"3212","US","United States",2007-04-01,13788.13
"3213","AT","Austria",2007-07-01,144.734
"3214","AU","Australia",2007-07-01,1212.704
"3215","BE","Belgium",2007-07-01,158.117
"3216","BR","Brazil",2007-07-01,440.107
"3217","CA","Canada",2007-07-01,1208.645
"3218","CH","Switzerland",2007-07-01,601.329
"3219","CL","Chile",2007-07-01,24815.566
"3220","CN","China",2007-07-01,4954.479
"3221","CO","Colombia",2007-07-01,66683.389
"3222","CZ","Czech Republic",2007-07-01,796.896
"3223","DE","Germany",2007-07-01,1542.202
"3224","DK","Denmark",2007-07-01,2092.957
"3225","ES","Spain",2007-07-01,859.15
"3226","FI","Finland",2007-07-01,93.186
"3227","FR","France",2007-07-01,881.771
"3228","GB","United Kingdom",2007-07-01,1399.06
"3229","GR","Greece",2007-07-01,114.54
"3230","HU","Hungary",2007-07-01,7297.166
"3231","ID","Indonesia",2007-07-01,458866.45
"3232","IE","Ireland",2007-07-01,185.411
"3233","IL","Israel",2007-07-01,262.822
"3234","IN","India",2007-07-01,4937.9
"3235","IT","Italy",2007-07-01,599.76
"3236","JP","Japan",2007-07-01,311164.5
"3237","KR","Korea",2007-07-01,729734.613
"3238","LU","Luxembourg",2007-07-01,18.587
"3239","MX","Mexico",2007-07-01,1390.311
"3240","NL","Netherlands",2007-07-01,673.745
"3241","NO","Norway",2007-07-01,1684.405
"3242","NZ","New Zealand",2007-07-01,163.141
"3243","PL","Poland",2007-07-01,253.393
"3244","PT","Portugal",2007-07-01,148.541
"3245","RU","Russia",2007-07-01,3433.246
"3246","SE","Sweden",2007-07-01,2098.543
"3247","TR","Turkey",2007-07-01,87.301574
"3248","US","United States",2007-07-01,14032.71
"3249","AT","Austria",2007-10-01,146.092
"3250","AU","Australia",2007-10-01,1247.367
"3251","BE","Belgium",2007-10-01,161.816
"3252","BR","Brazil",2007-10-01,478.292
"3253","CA","Canada",2007-10-01,1237.179
"3254","CH","Switzerland",2007-10-01,610.975
"3255","CL","Chile",2007-10-01,26164.801
"3256","CN","China",2007-10-01,5074.747
"3257","CO","Colombia",2007-10-01,70636.687
"3258","CZ","Czech Republic",2007-10-01,881.067
"3259","DE","Germany",2007-10-01,1536.543
"3260","DK","Denmark",2007-10-01,2159.134
"3261","ES","Spain",2007-10-01,879.338
"3262","FI","Finland",2007-10-01,95.256
"3263","FR","France",2007-10-01,905.337
"3264","GB","United Kingdom",2007-10-01,1418.915
"3265","GR","Greece",2007-10-01,119.783
"3266","HU","Hungary",2007-10-01,7688.956
"3267","ID","Indonesia",2007-10-01,485958.351
"3268","IE","Ireland",2007-10-01,190.839
"3269","IL","Israel",2007-10-01,269.628
"3270","IN","India",2007-10-01,5026.5
"3271","IT","Italy",2007-10-01,614.674
"3272","JP","Japan",2007-10-01,313314.7
"3273","KR","Korea",2007-10-01,754052.98
"3274","LU","Luxembourg",2007-10-01,19.278
"3275","MX","Mexico",2007-10-01,1555.634
"3276","NL","Netherlands",2007-10-01,679
"3277","NO","Norway",2007-10-01,1735.245
"3278","NZ","New Zealand",2007-10-01,167.506
"3279","PL","Poland",2007-10-01,269.169
"3280","PT","Portugal",2007-10-01,152.303
"3281","RU","Russia",2007-10-01,3738.258
"3282","SE","Sweden",2007-10-01,2152.415
"3283","TR","Turkey",2007-10-01,98.993211
"3284","US","United States",2007-10-01,14242.438
"3285","AT","Austria",2008-01-01,148.031
"3286","AU","Australia",2008-01-01,1271.715
"3287","BE","Belgium",2008-01-01,164.758
"3288","BR","Brazil",2008-01-01,500.988
"3289","CA","Canada",2008-01-01,1260.681
"3290","CH","Switzerland",2008-01-01,612.841
"3291","CL","Chile",2008-01-01,27222.077
"3292","CN","China",2008-01-01,5310.265
"3293","CO","Colombia",2008-01-01,71207.608
"3294","CZ","Czech Republic",2008-01-01,899.988
"3295","DE","Germany",2008-01-01,1525.625
"3296","DK","Denmark",2008-01-01,2206.544
"3297","ES","Spain",2008-01-01,891.127
"3298","FI","Finland",2008-01-01,97.027
"3299","FR","France",2008-01-01,919.996
"3300","GB","United Kingdom",2008-01-01,1441.223
"3301","GR","Greece",2008-01-01,124.157
"3302","HU","Hungary",2008-01-01,8369.349
"3303","ID","Indonesia",2008-01-01,507749.026
"3304","IE","Ireland",2008-01-01,194.984
"3305","IL","Israel",2008-01-01,272.99
"3306","IN","India",2008-01-01,5217.99
"3307","IT","Italy",2008-01-01,621.433
"3308","JP","Japan",2008-01-01,311170.8
"3309","KR","Korea",2008-01-01,771444.418
"3310","LU","Luxembourg",2008-01-01,19.667
"3311","MX","Mexico",2008-01-01,1612.486
"3312","NL","Netherlands",2008-01-01,685.178
"3313","NO","Norway",2008-01-01,1764.376
"3314","NZ","New Zealand",2008-01-01,171.006
"3315","PL","Poland",2008-01-01,289.124
"3316","PT","Portugal",2008-01-01,154.525
"3317","RU","Russia",2008-01-01,4061.194
"3318","SE","Sweden",2008-01-01,2197.492
"3319","TR","Turkey",2008-01-01,106.073689
"3320","US","United States",2008-01-01,14358.131
"3321","AT","Austria",2008-04-01,148.348
"3322","AU","Australia",2008-04-01,1307.511
"3323","BE","Belgium",2008-04-01,168.706
"3324","BR","Brazil",2008-04-01,533.472
"3325","CA","Canada",2008-04-01,1298.424
"3326","CH","Switzerland",2008-04-01,617.786
"3327","CL","Chile",2008-04-01,28502.936
"3328","CN","China",2008-04-01,5530.086
"3329","CO","Colombia",2008-04-01,73471.206
"3330","CZ","Czech Republic",2008-04-01,950.481
"3331","DE","Germany",2008-04-01,1526.694
"3332","DK","Denmark",2008-04-01,2223.335
"3333","ES","Spain",2008-04-01,911.789
"3334","FI","Finland",2008-04-01,99.567
"3335","FR","France",2008-04-01,938.461
"3336","GB","United Kingdom",2008-04-01,1460.934
"3337","GR","Greece",2008-04-01,128.441
"3338","HU","Hungary",2008-04-01,8190.217
"3339","ID","Indonesia",2008-04-01,560752.771
"3340","IE","Ireland",2008-04-01,198.436
"3341","IL","Israel",2008-04-01,281.291
"3342","IN","India",2008-04-01,5393.43
"3343","IT","Italy",2008-04-01,632.587
"3344","JP","Japan",2008-04-01,310641.3
"3345","KR","Korea",2008-04-01,795882.833
"3346","LU","Luxembourg",2008-04-01,20.234
"3347","MX","Mexico",2008-04-01,1636.856
"3348","NL","Netherlands",2008-04-01,695.331
"3349","NO","Norway",2008-04-01,1806.775
"3350","NZ","New Zealand",2008-04-01,172.518
"3351","PL","Poland",2008-04-01,309.35
"3352","PT","Portugal",2008-04-01,156.799
"3353","RU","Russia",2008-04-01,4496.746
"3354","SE","Sweden",2008-04-01,2259.985
"3355","TR","Turkey",2008-04-01,115.191098
"3356","US","United States",2008-04-01,14285.144
"3357","AT","Austria",2008-07-01,150.358
"3358","AU","Australia",2008-07-01,1321.7
"3359","BE","Belgium",2008-07-01,172.148
"3360","BR","Brazil",2008-07-01,573.876
"3361","CA","Canada",2008-07-01,1330.946
"3362","CH","Switzerland",2008-07-01,625.288
"3363","CL","Chile",2008-07-01,29819.367
"3364","CN","China",2008-07-01,5689.753
"3365","CO","Colombia",2008-07-01,75994.406
"3366","CZ","Czech Republic",2008-07-01,992.166
"3367","DE","Germany",2008-07-01,1525.527
"3368","DK","Denmark",2008-07-01,2269.757
"3369","ES","Spain",2008-07-01,912.371
"3370","FI","Finland",2008-07-01,101.583
"3371","FR","France",2008-07-01,956.268
"3372","GB","United Kingdom",2008-07-01,1471.485
"3373","GR","Greece",2008-07-01,132.427
"3374","HU","Hungary",2008-07-01,8824.374
"3375","ID","Indonesia",2008-07-01,603704.211
"3376","IE","Ireland",2008-07-01,200.944
"3377","IL","Israel",2008-07-01,291.753
"3378","IN","India",2008-07-01,5529.1
"3379","IT","Italy",2008-07-01,636.031
"3380","JP","Japan",2008-07-01,311329.6
"3381","KR","Korea",2008-07-01,812596.159
"3382","LU","Luxembourg",2008-07-01,20.998
"3383","MX","Mexico",2008-07-01,1660.513
"3384","NL","Netherlands",2008-07-01,704.622
"3385","NO","Norway",2008-07-01,1837.317
"3386","NZ","New Zealand",2008-07-01,173.629
"3387","PL","Poland",2008-07-01,336.832
"3388","PT","Portugal",2008-07-01,158.269
"3389","RU","Russia",2008-07-01,5024.805
"3390","SE","Sweden",2008-07-01,2295.098
"3391","TR","Turkey",2008-07-01,123.086143
"3392","US","United States",2008-07-01,14423.604
"3393","AT","Austria",2008-10-01,152.7
"3394","AU","Australia",2008-10-01,1332.483
"3395","BE","Belgium",2008-10-01,175.413
"3396","BR","Brazil",2008-10-01,612.055
"3397","CA","Canada",2008-10-01,1349.256
"3398","CH","Switzerland",2008-10-01,622.432
"3399","CL","Chile",2008-10-01,30618.926
"3400","CN","China",2008-10-01,5713.694
"3401","CO","Colombia",2008-10-01,78265.65
"3402","CZ","Czech Republic",2008-10-01,1035.123
"3403","DE","Germany",2008-10-01,1521.387
"3404","DK","Denmark",2008-10-01,2317.168
"3405","ES","Spain",2008-10-01,916.695
"3406","FI","Finland",2008-10-01,102.255
"3407","FR","France",2008-10-01,968.383
"3408","GB","United Kingdom",2008-10-01,1472.922
"3409","GR","Greece",2008-10-01,134.754
"3410","HU","Hungary",2008-10-01,9876.395
"3411","ID","Indonesia",2008-10-01,622532.759
"3412","IE","Ireland",2008-10-01,200.684
"3413","IL","Israel",2008-10-01,292.258
"3414","IN","India",2008-10-01,5686.48
"3415","IT","Italy",2008-10-01,638.049
"3416","JP","Japan",2008-10-01,312359.2
"3417","KR","Korea",2008-10-01,819422.1
"3418","LU","Luxembourg",2008-10-01,20.814
"3419","MX","Mexico",2008-10-01,1635.742
"3420","NL","Netherlands",2008-10-01,714.984
"3421","NO","Norway",2008-10-01,1866.206
"3422","NZ","New Zealand",2008-10-01,174.227
"3423","PL","Poland",2008-10-01,386.339
"3424","PT","Portugal",2008-10-01,159.242
"3425","RU","Russia",2008-10-01,5119.082
"3426","SE","Sweden",2008-10-01,2328.857
"3427","TR","Turkey",2008-10-01,123.124677
"3428","US","United States",2008-10-01,14111.593
"3429","AT","Austria",2009-01-01,151.297
"3430","AU","Australia",2009-01-01,1345.691
"3431","BE","Belgium",2009-01-01,177.462
"3432","BR","Brazil",2009-01-01,613.771
"3433","CA","Canada",2009-01-01,1356.45
"3434","CH","Switzerland",2009-01-01,629.113
"3435","CL","Chile",2009-01-01,30652.882
"3436","CN","China",2009-01-01,6129.725
"3437","CO","Colombia",2009-01-01,80074.041
"3438","CZ","Czech Republic",2009-01-01,1058.133
"3439","DE","Germany",2009-01-01,1513.043
"3440","DK","Denmark",2009-01-01,2336.922
"3441","ES","Spain",2009-01-01,908.929
"3442","FI","Finland",2009-01-01,102.787
"3443","FR","France",2009-01-01,979.038
"3444","GB","United Kingdom",2009-01-01,1469.567
"3445","GR","Greece",2009-01-01,134.874
"3446","HU","Hungary",2009-01-01,10835.263
"3447","ID","Indonesia",2009-01-01,628570.789
"3448","IE","Ireland",2009-01-01,199.732
"3449","IL","Israel",2009-01-01,291.226
"3450","IN","India",2009-01-01,5624.79
"3451","IT","Italy",2009-01-01,643.394
"3452","JP","Japan",2009-01-01,313216.3
"3453","KR","Korea",2009-01-01,818579.4
"3454","LU","Luxembourg",2009-01-01,20.806
"3455","MX","Mexico",2009-01-01,1675.551
"3456","NL","Netherlands",2009-01-01,720.72
"3457","NO","Norway",2009-01-01,1886.815
"3458","NZ","New Zealand",2009-01-01,175.283
"3459","PL","Poland",2009-01-01,412.904
"3460","PT","Portugal",2009-01-01,158.92
"3461","RU","Russia",2009-01-01,5064.753
"3462","SE","Sweden",2009-01-01,2361.496
"3463","TR","Turkey",2009-01-01,122.821841
"3464","US","United States",2009-01-01,13999.976
"3465","AT","Austria",2009-04-01,151.244
"3466","AU","Australia",2009-04-01,1374.401
"3467","BE","Belgium",2009-04-01,180.077
"3468","BR","Brazil",2009-04-01,637.024
"3469","CA","Canada",2009-04-01,1388.758
"3470","CH","Switzerland",2009-04-01,636.314
"3471","CL","Chile",2009-04-01,30989.273
"3472","CN","China",2009-04-01,6768.434
"3473","CO","Colombia",2009-04-01,83802.242
"3474","CZ","Czech Republic",2009-04-01,1076.026
"3475","DE","Germany",2009-04-01,1517.026
"3476","DK","Denmark",2009-04-01,2356.676
"3477","ES","Spain",2009-04-01,914.501
"3478","FI","Finland",2009-04-01,104.224
"3479","FR","France",2009-04-01,986.832
"3480","GB","United Kingdom",2009-04-01,1467.895
"3481","GR","Greece",2009-04-01,135.337
"3482","HU","Hungary",2009-04-01,9888.112
"3483","ID","Indonesia",2009-04-01,670539.622
"3484","IE","Ireland",2009-04-01,199.191
"3485","IL","Israel",2009-04-01,298.15
"3486","IN","India",2009-04-01,5563.93
"3487","IT","Italy",2009-04-01,656.884
"3488","JP","Japan",2009-04-01,311635.7
"3489","KR","Korea",2009-04-01,838769.4
"3490","LU","Luxembourg",2009-04-01,21.276
"3491","MX","Mexico",2009-04-01,1667.922
"3492","NL","Netherlands",2009-04-01,727.63
"3493","NO","Norway",2009-04-01,1921.95
"3494","NZ","New Zealand",2009-04-01,176.586
"3495","PL","Poland",2009-04-01,418.272
"3496","PT","Portugal",2009-04-01,160.056
"3497","RU","Russia",2009-04-01,4665.568
"3498","SE","Sweden",2009-04-01,2418.883
"3499","TR","Turkey",2009-04-01,128.883415
"3500","US","United States",2009-04-01,13970.462
"3501","AT","Austria",2009-07-01,152.642
"3502","AU","Australia",2009-07-01,1402.523
"3503","BE","Belgium",2009-07-01,182.623
"3504","BR","Brazil",2009-07-01,671.34
"3505","CA","Canada",2009-07-01,1418.642
"3506","CH","Switzerland",2009-07-01,640.011
"3507","CL","Chile",2009-07-01,31583.675
"3508","CN","China",2009-07-01,7541.394
"3509","CO","Colombia",2009-07-01,84871.593
"3510","CZ","Czech Republic",2009-07-01,1093.439
"3511","DE","Germany",2009-07-01,1520.81
"3512","DK","Denmark",2009-07-01,2384.332
"3513","ES","Spain",2009-07-01,908.79
"3514","FI","Finland",2009-07-01,105.717
"3515","FR","France",2009-07-01,995.273
"3516","GB","United Kingdom",2009-07-01,1466.674
"3517","GR","Greece",2009-07-01,136.634
"3518","HU","Hungary",2009-07-01,9870.363
"3519","ID","Indonesia",2009-07-01,695305.349
"3520","IE","Ireland",2009-07-01,198.704
"3521","IL","Israel",2009-07-01,308.728
"3522","IN","India",2009-07-01,5663.15
"3523","IT","Italy",2009-07-01,660.258
"3524","JP","Japan",2009-07-01,309243.2
"3525","KR","Korea",2009-07-01,855585.5
"3526","LU","Luxembourg",2009-07-01,21.615
"3527","MX","Mexico",2009-07-01,1680.405
"3528","NL","Netherlands",2009-07-01,733.773
"3529","NO","Norway",2009-07-01,1953
"3530","NZ","New Zealand",2009-07-01,177.653
"3531","PL","Poland",2009-07-01,424.707
"3532","PT","Portugal",2009-07-01,161.014
"3533","RU","Russia",2009-07-01,4605.201
"3534","SE","Sweden",2009-07-01,2465.681
"3535","TR","Turkey",2009-07-01,132.707325
"3536","US","United States",2009-07-01,13965.326
"3537","AT","Austria",2009-10-01,153.426
"3538","AU","Australia",2009-10-01,1426.534
"3539","BE","Belgium",2009-10-01,181.13
"3540","BR","Brazil",2009-10-01,722.295
"3541","CA","Canada",2009-10-01,1447.479
"3542","CH","Switzerland",2009-10-01,645.135
"3543","CL","Chile",2009-10-01,32587.683
"3544","CN","China",2009-10-01,8161.159
"3545","CO","Colombia",2009-10-01,87841.863
"3546","CZ","Czech Republic",2009-10-01,1113.612
"3547","DE","Germany",2009-10-01,1518
"3548","DK","Denmark",2009-10-01,2401.123
"3549","ES","Spain",2009-10-01,908.946
"3550","FI","Finland",2009-10-01,107.314
"3551","FR","France",2009-10-01,1017.728
"3552","GB","United Kingdom",2009-10-01,1468.794
"3553","GR","Greece",2009-10-01,137.676
"3554","HU","Hungary",2009-10-01,9901.99
"3555","ID","Indonesia",2009-10-01,730319.988
"3556","IE","Ireland",2009-10-01,197.839
"3557","IL","Israel",2009-10-01,315.852
"3558","IN","India",2009-10-01,5661.18
"3559","IT","Italy",2009-10-01,668.202
"3560","JP","Japan",2009-10-01,306967
"3561","KR","Korea",2009-10-01,880530.6
"3562","LU","Luxembourg",2009-10-01,21.789
"3563","MX","Mexico",2009-10-01,1641.141
"3564","NL","Netherlands",2009-10-01,739.961
"3565","NO","Norway",2009-10-01,1980.55
"3566","NZ","New Zealand",2009-10-01,179.1
"3567","PL","Poland",2009-10-01,433.672
"3568","PT","Portugal",2009-10-01,161.699
"3569","RU","Russia",2009-10-01,4629.758
"3570","SE","Sweden",2009-10-01,2525.492
"3571","TR","Turkey",2009-10-01,139.998764
"3572","US","United States",2009-10-01,13952.728
"3573","AT","Austria",2010-01-01,154.627
"3574","AU","Australia",2010-01-01,1446.404
"3575","BE","Belgium",2010-01-01,183.107
"3576","BR","Brazil",2010-01-01,737.612
"3577","CA","Canada",2010-01-01,1458.991
"3578","CH","Switzerland",2010-01-01,657.889
"3579","CL","Chile",2010-01-01,33064.57
"3580","CN","China",2010-01-01,9278.579
"3581","CO","Colombia",2010-01-01,88300.327
"3582","CZ","Czech Republic",2010-01-01,1116.991
"3583","DE","Germany",2010-01-01,1511.974
"3584","DK","Denmark",2010-01-01,2411
"3585","ES","Spain",2010-01-01,904.68
"3586","FI","Finland",2010-01-01,108.623
"3587","FR","France",2010-01-01,1023.556
"3588","GB","United Kingdom",2010-01-01,1478.883
"3589","GR","Greece",2010-01-01,137.621
"3590","HU","Hungary",2010-01-01,9959.188
